,Op Type,Operator A,Operator B,Output,Bound,C/M ratio,Op Intensity,Latency (msec),Cycles,C Effcy,Flops (MFLOP),Input_a (MB),Input_w (MB),Output (MB),Total Data (MB),Throughput (Tflops),Compute Cycles,Memory Cycles
129,aten::pow,"[16, 16, 4, 4]",0,"[16, 16, 4, 4]",M,0.056249999999999994,0.5,1.8204444444444444e-05,17.112177777777777,1.0,0.008192,0.004096,0.0,0.004096,0.008192,0.45,0.96256,17.112177777777777
130,aten::mul,"[16, 16, 4, 4]","[1, 16, 1, 1]","[16, 16, 4, 4]",M,0.003651404935101982,0.49902534113060426,1.824e-05,17.1456,1.0,0.008192,0.004096,1.6e-05,0.004096,0.008208,0.44912280701754376,0.06260552845528455,17.1456
131,aten::_convolution,"[1, 16, 16, 16]","[16, 16, 4, 4]","[1, 16, 32, 32]",C,1.248780487804878,170.66666666666666,6.82000650406504e-05,64.10806113821138,1.0,8.388608,0.004096,0.004096,0.016384,0.024576,123.0,64.10806113821138,51.336533333333335
132,aten::pow,"[16, 12, 4, 4]",0,"[16, 12, 4, 4]",M,0.05625000000000001,0.5,1.3653333333333332e-05,12.834133333333332,1.0,0.006144,0.003072,0.0,0.003072,0.006144,0.45,0.72192,12.834133333333332
133,aten::mul,"[16, 12, 4, 4]","[1, 12, 1, 1]","[16, 12, 4, 4]",M,0.003651404935101983,0.49902534113060426,1.368e-05,12.8592,1.0,0.006144,0.003072,1.2e-05,0.003072,0.006156,0.44912280701754387,0.046954146341463415,12.8592
134,aten::_convolution,"[1, 16, 32, 32]","[16, 12, 4, 4]","[1, 12, 64, 64]",C,1.34197306152166,183.40298507462686,0.00020460019512195122,192.32418341463415,1.0,25.165824,0.016384,0.003072,0.049152,0.068608,123.0,192.32418341463415,143.3144888888889
135,aten::pow,"[12, 12, 4, 4]",0,"[12, 12, 4, 4]",M,0.05625,0.5,1.0239999999999999e-05,9.625599999999999,1.0,0.004608,0.002304,0.0,0.002304,0.004608,0.45,0.54144,9.625599999999999
136,aten::mul,"[12, 12, 4, 4]","[1, 12, 1, 1]","[12, 12, 4, 4]",M,0.0036490338929363324,0.4987012987012987,1.0266666666666666e-05,9.650666666666666,1.0,0.004608,0.002304,1.2e-05,0.002304,0.00462,0.44883116883116886,0.03521560975609756,9.650666666666666
137,aten::_convolution,"[1, 12, 64, 64]","[12, 12, 4, 4]","[1, 12, 128, 128]",C,1.1134637166805106,152.1733746130031,0.0006138005853658537,576.9725502439024,1.0,75.497472,0.049152,0.002304,0.196608,0.248064,122.99999999999999,576.9725502439024,518.1781333333333
138,aten::pow,"[12, 12, 4, 4]",0,"[12, 12, 4, 4]",M,0.05625,0.5,1.0239999999999999e-05,9.625599999999999,1.0,0.004608,0.002304,0.0,0.002304,0.004608,0.45,0.54144,9.625599999999999
139,aten::mul,"[12, 12, 4, 4]","[1, 12, 1, 1]","[12, 12, 4, 4]",M,0.0036490338929363324,0.4987012987012987,1.0266666666666666e-05,9.650666666666666,1.0,0.004608,0.002304,1.2e-05,0.002304,0.00462,0.44883116883116886,0.03521560975609756,9.650666666666666
140,aten::_convolution,"[1, 12, 128, 128]","[12, 12, 4, 4]","[1, 12, 256, 256]",C,1.1212744520274511,153.24084177708497,0.002455202341463415,2307.89020097561,1.0,301.989888,0.196608,0.002304,0.786432,0.985344,122.99999999999999,2307.89020097561,2058.2741333333333
141,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
142,aten::matmul,"[4, 1]","[1, 4]","[4, 4]",M,0.004878048780487805,0.6666666666666666,5.3333333333333334e-08,0.050133333333333335,1.0,3.2e-05,4e-06,4e-06,1.6e-05,2.4e-05,0.6,0.0002445528455284553,0.050133333333333335
143,aten::mul,"[4, 1]",1,"[4, 1]",M,0.003252032520325203,0.4444444444444444,2e-08,0.0188,1.0,8e-06,4e-06,1e-06,4e-06,9e-06,0.39999999999999997,6.113821138211382e-05,0.0188
144,aten::mul,"[1, 4]",1,"[1, 4]",M,0.003252032520325203,0.4444444444444444,2e-08,0.0188,1.0,8e-06,4e-06,1e-06,4e-06,9e-06,0.39999999999999997,6.113821138211382e-05,0.0188
145,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
146,aten::matmul,"[4, 1]","[1, 4]","[4, 4]",M,0.004878048780487805,0.6666666666666666,5.3333333333333334e-08,0.050133333333333335,1.0,3.2e-05,4e-06,4e-06,1.6e-05,2.4e-05,0.6,0.0002445528455284553,0.050133333333333335
147,aten::cos,"[4, 4]",0,"[4, 4]",M,0.056249999999999994,0.5,7.111111111111111e-08,0.06684444444444444,1.0,3.2e-05,1.6e-05,0.0,1.6e-05,3.2e-05,0.45,0.00376,0.06684444444444444
148,aten::reciprocal,[],0,[],M,0.056249999999999994,0.5,4.444444444444444e-09,0.004177777777777778,1.0,2e-06,1e-06,0.0,1e-06,2e-06,0.45,0.000235,0.004177777777777778
149,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
150,aten::mul,"[4, 4]","[1, 3, 65536, 4, 4]","[1, 3, 65536, 4, 4]",M,0.003658527281249843,0.49999872843747856,0.013981048888888889,13142.185955555557,1.0,6.291456,1.6e-05,3.145728,3.145728,6.291472,0.4499988555937307,48.08104585365854,13142.185955555557
151,aten::matmul,"[4, 4]","[1, 3, 65536, 4, 4]","[1, 3, 65536, 4, 4]",M,0.014634109124999371,1.9999949137499142,0.013981048888888889,13142.185955555557,1.0,25.165824,1.6e-05,3.145728,3.145728,6.291472,1.7999954223749228,192.32418341463415,13142.185955555557
152,aten::matmul,"[1, 3, 65536, 4, 4]","[4, 4]","[1, 3, 65536, 4, 4]",M,0.014634109124999371,1.9999949137499142,0.013981048888888889,13142.185955555557,1.0,25.165824,3.145728,1.6e-05,3.145728,6.291472,1.7999954223749228,192.32418341463415,13142.185955555557
153,aten::mul,1,"[1, 3, 65536, 4, 4]","[1, 3, 65536, 4, 4]",M,0.003658536003857216,0.4999999205271529,0.013981015555555556,13142.154622222222,1.0,6.291456,1e-06,3.145728,3.145728,6.291457,0.44999992847443765,48.08104585365854,13142.154622222222
154,aten::mul,1,1,1,M,0.0024390243902439024,0.3333333333333333,6.666666666666667e-09,0.006266666666666667,1.0,2e-06,1e-06,1e-06,1e-06,3e-06,0.3,1.5284552845528455e-05,0.006266666666666667
155,aten::mul,"[1, 3, 1024, 1024]","[1, 3, 1, 1]","[1, 3, 1024, 1024]",M,0.0036585348408404972,0.4999997615815346,0.013981019999999999,13142.1588,1.0,6.291456,3.145728,3e-06,3.145728,6.291459,0.44999978542338115,48.08104585365854,13142.1588
